keep,place_id,name,rating,review_count,price_level,primary_type,types,areas,queries,address,maps_url
"","ChIJg924FQCTMEARG6tjQRCJAXw","Grillo baku","5","1","","Chicken restaurant","Chicken restaurant|Chicken restaurant","Novxanı, Azerbaijan","restaurant","HQ3J+23J, Bakü, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Grillo%20baku&query_place_id=ChIJg924FQCTMEARG6tjQRCJAXw"
"","ChIJPUKGegCPMEARYWhPoOFGkHE","Rafiqin pub","5","1","","Restaurant","Restaurant|Restaurant","Novxanı, Azerbaijan","restaurant","GQGM+77Q, Novxanı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Rafiqin%20pub&query_place_id=ChIJPUKGegCPMEARYWhPoOFGkHE"
"","ChIJ3RyrcACPMEAR7JOgJuaVA6o","Corat qutabı novxanı","5","1","","Restaurant","Restaurant|Restaurant","Novxanı, Azerbaijan","restaurant","GQGM+77Q, Novxanı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Corat%20qutab%C4%B1%20novxan%C4%B1&query_place_id=ChIJ3RyrcACPMEAR7JOgJuaVA6o"
"","ChIJcbeyxuGJOkARoaVfcJI3gZw","Play Station","4","1","","Internet cafe","Internet cafe|Internet cafe","centre","cafe","5GX4+6XJ, Ümid qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Play%20Station&query_place_id=ChIJcbeyxuGJOkARoaVfcJI3gZw"
"","ChIJQyo4obCNOkARlH4GGcl0ufc","Tendir Kafe","1","1","","Cafe","Cafe|Cafe","centre","cafe","5F49+6WG, Sangachal, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Tendir%20Kafe&query_place_id=ChIJQyo4obCNOkARlH4GGcl0ufc"
"","ChIJL74zWlSJMEAR4MzyjFZKmM4","Melek Restoran Israfil","1","1","","Restaurant","Restaurant|Restaurant","centre","rooftop restaurant","Baku 1053, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Melek%20Restoran%20Israfil&query_place_id=ChIJL74zWlSJMEAR4MzyjFZKmM4"
"","ChIJ14MmaQCHOkAR8xNHbiONz-U","Əlincə Ṣadlıq evi,","","0","","Family restaurant","Family restaurant|Family restaurant","centre","family restaurant","6HGM+WGM, Ümid qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=%C6%8Flinc%C9%99%20%E1%B9%A2adl%C4%B1q%20evi%2C&query_place_id=ChIJ14MmaQCHOkAR8xNHbiONz-U"
"","ChIJoSFQTQCJOkARpnWzQFwa7Y4","Firdevs Dönər Evi","","0","","Fast food restaurant","Fast food restaurant|Fast food restaurant","centre","family restaurant","5 Baku-Alat-Gazakh-Georgia Hwy, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Firdevs%20D%C3%B6n%C9%99r%20Evi&query_place_id=ChIJoSFQTQCJOkARpnWzQFwa7Y4"
"","ChIJ2WspzmyHOkARLNh5WCyEUuE","Xeyir-Şər evi","","0","","Restaurant","Restaurant|Restaurant","centre","family restaurant","8 Məhərrəm Seyidov, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Xeyir-%C5%9E%C9%99r%20evi&query_place_id=ChIJ2WspzmyHOkARLNh5WCyEUuE"
"","ChIJHWBCxjiHOkARqlF3U3G8fXQ","Şəms","","0","","Restaurant","Restaurant|Restaurant","centre","family restaurant","6HGM+WGM, qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=%C5%9E%C9%99ms&query_place_id=ChIJHWBCxjiHOkARqlF3U3G8fXQ"
"","ChIJ7aK05h-JOkARW8abwgtPAqg","ARKO","","0","","Barbecue restaurant","Barbecue restaurant|Barbecue restaurant","centre","family restaurant","6HFH+78V, Qəsəbə, Azerbaijan","https://www.google.com/maps/search/?api=1&query=ARKO&query_place_id=ChIJ7aK05h-JOkARW8abwgtPAqg"
"","ChIJF5JTUwCJOkARFI6783oStis","Şamaxı Kafe","","0","","Cafe","Cafe|Cafe","centre","cafe","6G27+HMJ, Ümid qәsəbəsi, Ümid qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=%C5%9Eamax%C4%B1%20Kafe&query_place_id=ChIJF5JTUwCJOkARFI6783oStis"
"","ChIJZUg3fgCNOkARkHMknZKp1Nk","Rehberist","","0","","Traditional teahouse","Traditional teahouse|Traditional teahouse","centre","cafe","4FHC+MM8, Sangachal, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Rehberist&query_place_id=ChIJZUg3fgCNOkARkHMknZKp1Nk"
"","ChIJi-F2TQCJOkARBuPARMPXARc","Basmala Lounge","","0","","Cafe","Cafe|Cafe","centre","cafe","6HFH+86W, Ümid qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Basmala%20Lounge&query_place_id=ChIJi-F2TQCJOkARBuPARMPXARc"
"","ChIJ--RCEgCJOkARP3qlbXNFdUg","Bro Services (Kompyuter Playstation Təmiri)","","0","","Internet cafe","Internet cafe|Internet cafe","centre","cafe","5 Məhərrəm Seyidov, Bakı 1083, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Bro%20Services%20(Kompyuter%20Playstation%20T%C9%99miri)&query_place_id=ChIJ--RCEgCJOkARP3qlbXNFdUg"
"","ChIJh0n_cQCLOkARo5tf-rmmm34","sanqacal kafe","","0","","Fast food restaurant","Fast food restaurant|Fast food restaurant","centre","cafe","5FFC+C7P, Sangachal, Azerbaijan","https://www.google.com/maps/search/?api=1&query=sanqacal%20kafe&query_place_id=ChIJh0n_cQCLOkARo5tf-rmmm34"
"","ChIJ9ShjPLGJOkARBn1qjmRmUd8","Aztur restorant","","0","","Restaurant","Restaurant|Restaurant","centre","cafe","Sahlar eskerov, Baku 1083, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Aztur%20restorant&query_place_id=ChIJ9ShjPLGJOkARBn1qjmRmUd8"
"","ChIJB5qoTwCJOkARSwD4YKhL0oI","Qaradağ rayonu","","0","","Ice cream shop","Ice cream shop|Ice cream shop","centre","dessert","Vaqif Ələkbərov, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Qarada%C4%9F%20rayonu&query_place_id=ChIJB5qoTwCJOkARSwD4YKhL0oI"
"","ChIJ_c9fyS19MEAR3K5tnu_K1_4","Dessert Shop","","0","","Cake shop","Cake shop|Cake shop|Dessert restaurant|Wedding bakery","centre","dessert","64 Mirali Gashgai, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Dessert%20Shop&query_place_id=ChIJ_c9fyS19MEAR3K5tnu_K1_4"
"","ChIJe9OvLACJOkAREOq_zzfWq94","Coffee bakery","","0","","Coffee shop","Coffee shop|Coffee shop","centre","bakery","20 Rövşən Rzayev, Baku 1083, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Coffee%20bakery&query_place_id=ChIJe9OvLACJOkAREOq_zzfWq94"
"","ChIJy8Y4nEWHOkAR_xIHZCKZcxo","Vastoçniy Pub","","0","","Brasserie","Brasserie|Brasserie","centre","pub","Şahlar Əsgərov, Bakı 9666, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Vasto%C3%A7niy%20Pub&query_place_id=ChIJy8Y4nEWHOkAR_xIHZCKZcxo"
"","ChIJlzbOoqaJOkARVSp-XPZP2jY","Friend Lounge","","0","","Restaurant","Restaurant|Restaurant","centre","lounge","Bakı şəh, Qaradağ r/n, Sahil qəs, Zahid Qasımov küç 27, 1083, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Friend%20Lounge&query_place_id=ChIJlzbOoqaJOkARVSp-XPZP2jY"
"","ChIJxUv9I2uJOkARPCpeQC6bK0Q","Alışovlar ailəsi","","0","","Restaurant","Restaurant|Restaurant","centre","late night restaurant","Baku 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Al%C4%B1%C5%9Fovlar%20ail%C9%99si&query_place_id=ChIJxUv9I2uJOkARPCpeQC6bK0Q"
"","ChIJl9pj9WqHOkARwZ5YdICAbPo","İşıqlı","","0","","Restaurant","Restaurant|Restaurant","centre","late night restaurant","Baku-Alat-Gazakh-Georgia Hwy, Azerbaijan","https://www.google.com/maps/search/?api=1&query=%C4%B0%C5%9F%C4%B1ql%C4%B1&query_place_id=ChIJl9pj9WqHOkARwZ5YdICAbPo"
"","ChIJZ_WWBgCHOkARPxYgxvXQXIs","Paşam dönər","","0","","Restaurant","Restaurant|Restaurant","centre","late night restaurant","16 Cənub Küçəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Pa%C5%9Fam%20d%C3%B6n%C9%99r&query_place_id=ChIJZ_WWBgCHOkARPxYgxvXQXIs"
"","ChIJBZJbPgCHOkAR6C7lwy3lyJY","Əlincə Şadlıq sarayı","","0","","Restaurant","Restaurant|Restaurant","centre","late night restaurant","Emin Quliyev küçəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=%C6%8Flinc%C9%99%20%C5%9Eadl%C4%B1q%20saray%C4%B1&query_place_id=ChIJBZJbPgCHOkAR6C7lwy3lyJY"
"","ChIJgWhLNgCHOkARgy5KNV5F2MY","Xudaferin","","0","","Restaurant","Restaurant|Restaurant","centre","late night restaurant","Məhərrəm Seyidov, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Xudaferin&query_place_id=ChIJgWhLNgCHOkARgy5KNV5F2MY"
"","ChIJhQiFFgCJOkAR3ax3tMUPBOM","24 saat Avto yuma","","0","","Restaurant","Restaurant|Restaurant","centre","late night restaurant","6HGC+2FH, Qəsəbə, Azerbaijan","https://www.google.com/maps/search/?api=1&query=24%20saat%20Avto%20yuma&query_place_id=ChIJhQiFFgCJOkAR3ax3tMUPBOM"
"","ChIJ95pojHiJOkARTHHgK2qeil8","Şəminin çayxanası","","0","","Barbecue restaurant","Barbecue restaurant|Barbecue restaurant","centre","late night restaurant","6HFC+RQC, M.Seyidov küçəsi, Ümid qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=%C5%9E%C9%99minin%20%C3%A7ayxanas%C4%B1&query_place_id=ChIJ95pojHiJOkARTHHgK2qeil8"
"","ChIJGxy0rweJOkARw2bTAxRoLDw","ÇİNGİZXAN cay evi","","0","","Restaurant","Restaurant|Restaurant","centre","late night restaurant","6HFC+RQC, M.Seyidov küçəsi, Ümid qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=%C3%87%C4%B0NG%C4%B0ZXAN%20cay%20evi&query_place_id=ChIJGxy0rweJOkARw2bTAxRoLDw"
"","ChIJByyyQwDnOkARR5iI23c0JCM","Çörək sexi","","0","","Bakery","Bakery|Bakery","centre","cheesecake","WCX3+6MW, Alat, Azerbaijan","https://www.google.com/maps/search/?api=1&query=%C3%87%C3%B6r%C9%99k%20sexi&query_place_id=ChIJByyyQwDnOkARR5iI23c0JCM"
"","ChIJ9aOoRwDnOkAR_uIHrC7mcsY","vüqar şadlıq sarayi","","0","","Brunch restaurant","Brunch restaurant|Brunch restaurant","centre","late night restaurant","W9QX+M9P, Alat, Azerbaijan","https://www.google.com/maps/search/?api=1&query=v%C3%BCqar%20%C5%9Fadl%C4%B1q%20sarayi&query_place_id=ChIJ9aOoRwDnOkAR_uIHrC7mcsY"
"","ChIJVWDC6-_nOkARpcwtu89NOoI","Acıktım","","0","","Family restaurant","Family restaurant|Family restaurant","centre","late night restaurant","yolu, 41-ci km, Alat, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Ac%C4%B1kt%C4%B1m&query_place_id=ChIJVWDC6-_nOkARpcwtu89NOoI"
"","ChIJ3xhfvknpOkAR52l1EC0iD9I","Business Cataring Services","","0","","Restaurant","Restaurant|Restaurant","centre","late night restaurant","İpək yolu, Bakı 1081, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Business%20Cataring%20Services&query_place_id=ChIJ3xhfvknpOkAR52l1EC0iD9I"
"","ChIJHxjkJgDzMEARBUlcCO_92WQ","Domino's pizza Sea Breeze","","0","","Pizza restaurant","Pizza restaurant|Pizza restaurant","centre","pizza","HXRH+M5P, Nardaran, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Domino's%20pizza%20Sea%20Breeze&query_place_id=ChIJHxjkJgDzMEARBUlcCO_92WQ"
"","ChIJJ6_FZGr1MEARm457M4QreHk","Dürümcü Hubi","","0","","Kebab shop","Kebab shop|Kebab shop","centre","pizza","3 Rasim Imanov, baku 9010, Azerbaijan","https://www.google.com/maps/search/?api=1&query=D%C3%BCr%C3%BCmc%C3%BC%20Hubi&query_place_id=ChIJJ6_FZGr1MEARm457M4QreHk"
"","ChIJowuu9PpeMEAR9gSiyIyu8YQ","FREE Transfer, Breakfast • 7 Min to Beach • Pool • BBQ","","0","","Villa","Villa|Villa|Vacation rental","centre","breakfast","Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=FREE%20Transfer%2C%20Breakfast%20%E2%80%A2%207%20Min%20to%20Beach%20%E2%80%A2%20Pool%20%E2%80%A2%20BBQ&query_place_id=ChIJowuu9PpeMEAR9gSiyIyu8YQ"
"","ChIJ3U4t9s1fMEARbNx74lrzRV8","Kushi sushi","","0","","Restaurant","Restaurant|Restaurant","centre","burger","282 Buzovna shosesi, Baki, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Kushi%20sushi&query_place_id=ChIJ3U4t9s1fMEARbNx74lrzRV8"
"","ChIJzaRbbgCLMEARxDimOG5a6Nc","Nazar tea house & pub","","0","","Bar","Bar|Bar","centre","tea house","Cabir Novruz, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Nazar%20tea%20house%20%26%20pub&query_place_id=ChIJzaRbbgCLMEARxDimOG5a6Nc"
"","ChIJqRlchivzMEARkpvvDPx7T0w","Pims","","0","","Cafe","Cafe|Cafe|Bubble tea store|Coffee shop","centre","tea house","Sea Breeze, Нардаран 1, 16 ci Dənizkənarı küçəsi, Nardaran 1069, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Pims&query_place_id=ChIJqRlchivzMEARkpvvDPx7T0w"
"","ChIJZx63MB7zMEAR9klP0I0WEjs","Healthy Gourmet Kitchen","","0","","Dessert shop","Dessert shop|Dessert shop","centre","dessert","Ləhiş bağları ev.Şimal, Nardaran ŞTQ, SeaBreeze, m.0, Baku 1097, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Healthy%20Gourmet%20Kitchen&query_place_id=ChIJZx63MB7zMEAR9klP0I0WEjs"
"","ChIJTUI4VwD1MEAREe3xrSlLogM","Chill Bar","","0","","Bar","Bar|Bar","centre","bar","G4FF+CF4, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Chill%20Bar&query_place_id=ChIJTUI4VwD1MEAREe3xrSlLogM"
"","ChIJGyFaZ6mNMEARWbpywScoogw","Elite Pub & Playstation","","0","","Pub","Pub|Pub","centre","bar","Mehdiabad-Pirşağı şosessi, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Elite%20Pub%20%26%20Playstation&query_place_id=ChIJGyFaZ6mNMEARWbpywScoogw"
"","ChIJhWk7v-dfMEARfmf01X69lI4","Port 13","","0","","Bar","Bar|Bar","centre","bar","BAKI ŞƏHƏRİ, XƏZƏR RAYONU, MƏRDƏKAN, Qesebesk 1022, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Port%2013&query_place_id=ChIJhWk7v-dfMEARfmf01X69lI4"
"","ChIJq1S9UABfMEARRzSap8UWUlw","Cingiz beer","","0","","Bar","Bar|Bar","centre","bar","1 Baba Əliyev, Mərdəkan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Cingiz%20beer&query_place_id=ChIJq1S9UABfMEARRzSap8UWUlw"
"","ChIJO_z9dln1MEARYTWkJ-QwAag","inkubator serviz","","0","","Meyhane","Meyhane|Meyhane","centre","bar","Baku 1041, Azerbaijan","https://www.google.com/maps/search/?api=1&query=inkubator%20serviz&query_place_id=ChIJO_z9dln1MEARYTWkJ-QwAag"
"","ChIJ9fhCMACNMEARsoKM2TxOfMM","MƏRMƏR PUB","","0","","Bar","Bar|Bar","centre","bar","Pirşağı qəsəbəsi, 2 Hüseynbala Əliyevv küç, Azerbaijan","https://www.google.com/maps/search/?api=1&query=M%C6%8FRM%C6%8FR%20PUB&query_place_id=ChIJ9fhCMACNMEARsoKM2TxOfMM"
"","ChIJkxOfCgCLMEARG3LYz0K4U_g","PUB011","","0","","Bar","Bar|Bar","centre","bar","FXM3+28G, Zabrat, Azerbaijan","https://www.google.com/maps/search/?api=1&query=PUB011&query_place_id=ChIJkxOfCgCLMEARG3LYz0K4U_g"
"","ChIJrQ4bEAD1MEARjTwrXY21HDE","Gədeş Lounge","","0","","Restaurant","Restaurant|Restaurant","centre","lounge","küçəsi 2 Axund Şeyx Hüseyn, Bakı 1039, Azerbaijan","https://www.google.com/maps/search/?api=1&query=G%C9%99de%C5%9F%20Lounge&query_place_id=ChIJrQ4bEAD1MEARjTwrXY21HDE"
"","ChIJFWWHAQBfMEARz8zLsdT8xkk","Rahat Lounge","","0","","Night club","Night club|Night club","centre","lounge","hamamın yaxınlığı, Elit, Mərdəkan qəsəbəsi, Sergey Yesenin, küçəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Rahat%20Lounge&query_place_id=ChIJFWWHAQBfMEARz8zLsdT8xkk"
"","ChIJV07kGwDzMEARKZDpXn0KBYY","Noma Grand Lounge","","0","","Restaurant","Restaurant|Restaurant","centre","lounge","HXRP+HQ, Nardaran, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Noma%20Grand%20Lounge&query_place_id=ChIJV07kGwDzMEARKZDpXn0KBYY"
"","ChIJp-WI-riLMEARuvXD244QtMM","Zakir Lounge","","0","","Cafeteria","Cafeteria|Cafeteria","centre","lounge","Fərrux Qayıbov, Bakı 1112, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Zakir%20Lounge&query_place_id=ChIJp-WI-riLMEARuvXD244QtMM"
"","ChIJpx8XMABfMEARH0OoOdODOos","Şam Pub","","0","","Bar","Bar|Bar","centre","pub","F4MH+M78, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=%C5%9Eam%20Pub&query_place_id=ChIJpx8XMABfMEARH0OoOdODOos"
"","ChIJk-9ICQBfMEARoqzS1sPMgE0","Pub Bar Adil","","0","","Restaurant","Restaurant|Restaurant","centre","pub","G48G+5H, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Pub%20Bar%20Adil&query_place_id=ChIJk-9ICQBfMEARoqzS1sPMgE0"
"","ChIJkeF6EgBZMEAR_POYOenojO4","NİCAT PUB","","0","","Bar","Bar|Bar","centre","pub","G53J+JMQ, Хазарский район, Azerbaijan","https://www.google.com/maps/search/?api=1&query=N%C4%B0CAT%20PUB&query_place_id=ChIJkeF6EgBZMEAR_POYOenojO4"
"","ChIJFdVPJACLMEARtA6L8gisJR8","060 Resto/pub","","0","","Restaurant","Restaurant|Restaurant","centre","pub","FWMH+MM5, Zabrat, Azerbaijan","https://www.google.com/maps/search/?api=1&query=060%20Resto%2Fpub&query_place_id=ChIJFdVPJACLMEARtA6L8gisJR8"
"","ChIJw-ka1ZiNMEARgFLb8Bm8SIo","Nicat Pirşağı","","0","","Seafood restaurant","Seafood restaurant|Seafood restaurant","centre","seafood restaurant","Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Nicat%20Pir%C5%9Fa%C4%9F%C4%B1&query_place_id=ChIJw-ka1ZiNMEARgFLb8Bm8SIo"
"","ChIJTQoaU1tjMEARA8_UgE8U5RY","Mangal Steak House St. Nizami 62","","0","","Restaurant","Restaurant|Restaurant","centre","steak house","CW6H+744 St 62, Baku 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Mangal%20Steak%20House%20St.%20Nizami%2062&query_place_id=ChIJTQoaU1tjMEARA8_UgE8U5RY"
"","ChIJqfiLMwBrMEARaaC49zRXBpY","Mirvari Çimərlik","","0","","Seafood restaurant","Seafood restaurant|Seafood restaurant","centre","seafood restaurant","87GW+5JH, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Mirvari%20%C3%87im%C9%99rlik&query_place_id=ChIJqfiLMwBrMEARaaC49zRXBpY"
"","ChIJRfTcBABhMEAR0eyMIlkDyfI","SushiBank","","0","","Japanese restaurant","Japanese restaurant|Japanese restaurant","centre","sushi restaurant","C3XQ+838, Azerbaijan","https://www.google.com/maps/search/?api=1&query=SushiBank&query_place_id=ChIJRfTcBABhMEAR0eyMIlkDyfI"
"","ChIJRXje_VuLMEARpAJyPWtwxpM","PRİME SUSHİ","","0","","Sushi restaurant","Sushi restaurant|Sushi restaurant|Japanese restaurant","centre","sushi restaurant","gözəl MTK, Məmmədli qəs, küç.,7 Əjdər Məlikov, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=PR%C4%B0ME%20SUSH%C4%B0&query_place_id=ChIJRXje_VuLMEARpAJyPWtwxpM"
"","ChIJj0e9UABjMEARVIei-IByfyQ","Taiyo sushi","","0","","Chinese restaurant","Chinese restaurant|Chinese restaurant","centre","sushi restaurant","CXF6+666, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Taiyo%20sushi&query_place_id=ChIJj0e9UABjMEARVIei-IByfyQ"
"","ChIJJVZhWJaJMEARSr8C7HgNi8o","Sushi bross","","0","","Asian restaurant","Asian restaurant|Asian restaurant","centre","sushi restaurant","Binəqədi merkez, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Sushi%20bross&query_place_id=ChIJJVZhWJaJMEARSr8C7HgNi8o"
"","ChIJvQ1lub6HMEAR9XEOcTA-ePI","Maguro sushi","","0","","Restaurant","Restaurant|Restaurant","centre","sushi restaurant","CR9V+5GC, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Maguro%20sushi&query_place_id=ChIJvQ1lub6HMEAR9XEOcTA-ePI"
"","ChIJJTAXQADxMEAR9MPzGOtQxNo","Nar&Balıq Restaurant","","0","","Restaurant","Restaurant|Restaurant","Bilgah, Azerbaijan","restaurant","Bilgah, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Nar%26Bal%C4%B1q%20Restaurant&query_place_id=ChIJJTAXQADxMEAR9MPzGOtQxNo"
"","ChIJT9U0IgDxMEARbW57wisy0y4","Cavidin kababxanası","","0","","Restaurant","Restaurant|Restaurant","Bilgah, Azerbaijan","restaurant","H2JR+FJ7, Bilgah, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Cavidin%20kababxanas%C4%B1&query_place_id=ChIJT9U0IgDxMEARbW57wisy0y4"
"","ChIJse5EDADxMEARP6G0FRv9iqw","Qacqın kabab","","0","","Restaurant","Restaurant|Restaurant","Bilgah, Azerbaijan","restaurant","H2JR+FJ7, Bilgah, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Qacq%C4%B1n%20kabab&query_place_id=ChIJse5EDADxMEARP6G0FRv9iqw"
"","ChIJ7Rgf6LTxMEARVCV0CH3eb9k","LOKMACHO AMBURAN","","0","","Cafe","Cafe|Cafe","Bilgah, Azerbaijan","cafe","H3Q5+8CF, Bakı Dairəvi Yolu, Bilgəh, Azerbaijan","https://www.google.com/maps/search/?api=1&query=LOKMACHO%20AMBURAN&query_place_id=ChIJ7Rgf6LTxMEARVCV0CH3eb9k"
"","ChIJaw_lp0PzMEAR3hy41TEV23E","Ley-Pey","","0","","Azerbaijani restaurant","Azerbaijani restaurant|Azerbaijani restaurant","Bilgah, Azerbaijan","restaurant","Bilgah, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Ley-Pey&query_place_id=ChIJaw_lp0PzMEAR3hy41TEV23E"
"","ChIJR7j_EwDxMEAR9yHsGFwS0g8","Mansurun Kafesi","","0","","Coffee shop","Coffee shop|Coffee shop","Bilgah, Azerbaijan","cafe","H3H6+93F, Unnamed Road, Bilgəh, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Mansurun%20Kafesi&query_place_id=ChIJR7j_EwDxMEAR9yHsGFwS0g8"
"","ChIJSeZYAW9fMEARhKlUjlB--uo","Kilo ile kabablar","","0","","Restaurant","Restaurant|Restaurant","Mardakan, Azerbaijan","cafe","Mardakan 1044, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Kilo%20ile%20kabablar&query_place_id=ChIJSeZYAW9fMEARhKlUjlB--uo"
"","ChIJ-7lda8xfMEARVPnWUKch7bc","Qaranquş Balası Sanatoriyası","","0","","Restaurant","Restaurant|Restaurant","Mardakan, Azerbaijan","restaurant","Qaranquş Balası, Bakı 1044, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Qaranqu%C5%9F%20Balas%C4%B1%20Sanatoriyas%C4%B1&query_place_id=ChIJ-7lda8xfMEARVPnWUKch7bc"
"","ChIJ2buvLYBZMEARHtMcjUqLmgg","BalBadem cafe","","0","","Restaurant","Restaurant|Restaurant","Mardakan, Azerbaijan","cafe","55, Sahil küç., Mərdəkan, Baku 1044, Azerbaijan","https://www.google.com/maps/search/?api=1&query=BalBadem%20cafe&query_place_id=ChIJ2buvLYBZMEARHtMcjUqLmgg"
"","ChIJL1EZoIaPMEARBsdWF0qZSjw","SULTAN RESTORANI","","0","","Restaurant","Restaurant|Restaurant","Novxanı, Azerbaijan","cafe","GQJJ+55Q, Novxanı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=SULTAN%20RESTORANI&query_place_id=ChIJL1EZoIaPMEARBsdWF0qZSjw"
"","ChIJey0COQCPMEARCTafA3haq2c","Ponçik Coffee Novxanı","","0","","Coffee shop","Coffee shop|Coffee shop","Novxanı, Azerbaijan","cafe","GQPM+95H, Novxanı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Pon%C3%A7ik%20Coffee%20Novxan%C4%B1&query_place_id=ChIJey0COQCPMEARCTafA3haq2c"
"","ChIJvfjeWACPMEARKEoiEYH3t8o","Novxanı Təndır","","0","","Kebab shop","Kebab shop|Kebab shop","Novxanı, Azerbaijan","cafe","GQFR+W4M, Novxanı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Novxan%C4%B1%20T%C9%99nd%C4%B1r&query_place_id=ChIJvfjeWACPMEARKEoiEYH3t8o"
"","ChIJi2yGfQDzMEARh5eSBBKwAvo","Elegant mərasim zalı","","0","","Restaurant","Restaurant|Restaurant","Nardaran, Azerbaijan","restaurant","Qaya üstü, Bakı 1039, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Elegant%20m%C9%99rasim%20zal%C4%B1&query_place_id=ChIJi2yGfQDzMEARh5eSBBKwAvo"
"","ChIJdd-rIWvzMEARfsVMQr38CTM",".","","0","","Restaurant","Restaurant|Restaurant","Nardaran, Azerbaijan","restaurant","Nardaran yolu qaya üstü, Bakı 1039, Azerbaijan","https://www.google.com/maps/search/?api=1&query=.&query_place_id=ChIJdd-rIWvzMEARfsVMQr38CTM"
