keep,place_id,name,establishment_type,rating,review_count,price_level,primary_type,areas,address,maps_url
"","ChIJqQPZfgDzMEARTc6YK3RiZUk","Chayxona","dessert_bakery","3.8","18","","Ice cream shop","centre","HXR7+7X3, Nardaran, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Chayxona&query_place_id=ChIJqQPZfgDzMEARTc6YK3RiZUk"
"","ChIJV-5zQ4nzMEARpT1vITtz6VY","Balıq Seafood Restaurant","restaurant","3.7","18","","Seafood restaurant","centre","Bilgeh Melilov, Sossesi 1041, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Bal%C4%B1q%20Seafood%20Restaurant&query_place_id=ChIJV-5zQ4nzMEARpT1vITtz6VY"
"","ChIJmVvZEADzMEARhG4QgjlI2i8","Gloria Jean's (Chiller + Coffee House)","cafe_coffee","3.6","18","","Coffee shop","centre","HXRJ+VP7 Sea Breeze, Nardaran, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Gloria%20Jean's%20(Chiller%20%2B%20Coffee%20House)&query_place_id=ChIJmVvZEADzMEARhG4QgjlI2i8"
"","ChIJTVYE_g5fMEARw33t1KUxWB4","Şüvəlan PUB","bar_pub","4.8","17","","Bar","centre","F5M9+526, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=%C5%9E%C3%BCv%C9%99lan%20PUB&query_place_id=ChIJTVYE_g5fMEARw33t1KUxWB4"
"","ChIJy_4yHgCHMEARGmiAHAzV2r8","Chaynik Terrace Garden","restaurant","4.8","17","","Family restaurant","centre","63 Mir Jalal, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Chaynik%20Terrace%20Garden&query_place_id=ChIJy_4yHgCHMEARGmiAHAzV2r8"
"","ChIJSasOfZBfMEAR5WC2uazfGA4","My Garden","restaurant","4.8","17","","Family restaurant","Mardakan, Azerbaijan","F49R+QPJ, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=My%20Garden&query_place_id=ChIJSasOfZBfMEAR5WC2uazfGA4"
"","ChIJDcQEGqh_MEARxgNCNf9tdRI","Delfin Restoran","restaurant","4.3","17","","Restaurant","centre","8Q4R+24W, Salyan Hwy, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Delfin%20Restoran&query_place_id=ChIJDcQEGqh_MEARxgNCNf9tdRI"
"","ChIJS1MOcUSTMEARAUUiqd6oqJ0","Georgian Point Mardakan","restaurant","4.3","17","","Restaurant","centre","bakı 0119, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Georgian%20Point%20Mardakan&query_place_id=ChIJS1MOcUSTMEARAUUiqd6oqJ0"
"","ChIJEcNVCwD1MEAR12fR0CLrBCA","Delmar Boutique Lounge","lounge_hookah","4.2","17","","Restaurant","centre","G4FC+5CP, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Delmar%20Boutique%20Lounge&query_place_id=ChIJEcNVCwD1MEAR12fR0CLrBCA"
"","ChIJk9rRgR19MEARkls2AfN7pg4","Escape karaoke","bar_pub","3.2","17","","Night club","centre","127 Fatali Khan Khoyski, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Escape%20karaoke&query_place_id=ChIJk9rRgR19MEARkls2AfN7pg4"
"","ChIJKxXWegBjMEARTl63I5-nm3A","Azerbaijani food","restaurant","5","16","","Azerbaijani restaurant","centre","C285+5CR Ateshgah of Baku, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Azerbaijani%20food&query_place_id=ChIJKxXWegBjMEARTl63I5-nm3A"
"","ChIJQWbpS_B9MEARIGuVS_3FRYY","Reina Karaoke Baku","bar_pub","4.8","16","","Karaoke bar","centre","26 Samad Vurgun, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Reina%20Karaoke%20Baku&query_place_id=ChIJQWbpS_B9MEARIGuVS_3FRYY"
"","ChIJ-0s2l26HMEARh23vAh_ugnA","Em-iş","restaurant","4.8","16","","Restaurant","centre","EMIS, Mir Cəlal, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Em-i%C5%9F&query_place_id=ChIJ-0s2l26HMEARh23vAh_ugnA"
"","ChIJS-wIhe19MEARgGrGBH8KGf0","On Off House","","4.8","16","","Dance club","centre","20 Tarlan Aliyarbeyov St, Baku 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=On%20Off%20House&query_place_id=ChIJS-wIhe19MEARgGrGBH8KGf0"
"","ChIJTZiEWQCHMEARCFjT3s6hkZ4","Caffe dei Fiori","cafe_coffee","4.8","16","","Italian restaurant","centre","Ataturk avenue, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Caffe%20dei%20Fiori&query_place_id=ChIJTZiEWQCHMEARCFjT3s6hkZ4"
"","ChIJHxpJC1p9MEARz3YX6JF2fhM","The 15th Restaurant & Terrace","restaurant","4.5","16","","Fine dining restaurant","centre","str. 210 M.Aliyev, Baku 1014, Azerbaijan","https://www.google.com/maps/search/?api=1&query=The%2015th%20Restaurant%20%26%20Terrace&query_place_id=ChIJHxpJC1p9MEARz3YX6JF2fhM"
"","ChIJGT9GtaF9MEARn_MgA_U9Yxc","Basement Music Bar","bar_pub","4.4","16","","Live music bar","centre","8A, Səbail ray, Hacı Zeynalabdin küç, Baku 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Basement%20Music%20Bar&query_place_id=ChIJGT9GtaF9MEARn_MgA_U9Yxc"
"","ChIJPcUR_4bzMEARGxDu2ICx6w0","Costa Coffee Sea Breeze","cafe_coffee","4.4","16","","Coffee shop","centre","Sea Breeze, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Costa%20Coffee%20Sea%20Breeze&query_place_id=ChIJPcUR_4bzMEARGxDu2ICx6w0"
"","ChIJDxuKlKfxMEARlgkmWmDkYI4","Olivano Restaurant","restaurant","4.1","16","","Restaurant","centre|Mardakan, Azerbaijan","Mərdəkan Buzovna yolu, Bakı 1009, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Olivano%20Restaurant&query_place_id=ChIJDxuKlKfxMEARlgkmWmDkYI4"
"","ChIJ42pOvSVfMEARlqljxa6cjVg","Adem kabab evi sagan","quick_bites","5","15","","Kebab shop","centre","Yeni unvan, Bakı 1191, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Adem%20kabab%20evi%20sagan&query_place_id=ChIJ42pOvSVfMEARlqljxa6cjVg"
"","ChIJ5UUq1-99MEARwKbg92u4SiQ","Pane Amore e Fantasia Baku","restaurant","5","15","","Restaurant","centre","65 Khagani Street, Baku 1010, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Pane%20Amore%20e%20Fantasia%20Baku&query_place_id=ChIJ5UUq1-99MEARwKbg92u4SiQ"
"","ChIJIe_IHryJOkARvG8qu9ms_CU","Sushi Mix Roll","restaurant","4.9","15","","Asian restaurant","centre","Rovsen Rzayev 86 Bakı, qəsəbəsi 1083, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Sushi%20Mix%20Roll&query_place_id=ChIJIe_IHryJOkARvG8qu9ms_CU"
"","ChIJ-9JCaQBjMEAR8CWtFngNNyA","Peçat Dönər","restaurant","4.8","15","","Turkish restaurant","centre","CXHP+RPF, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Pe%C3%A7at%20D%C3%B6n%C9%99r&query_place_id=ChIJ-9JCaQBjMEAR8CWtFngNNyA"
"","ChIJfzZctkhZMEARFVRsEHYx714","Top Qapı Restoran","restaurant","4.7","15","","Restaurant","centre","Hacı Zeynalabdin Tağıyev 86, Mərdəkan, Bakı 1044, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Top%20Qap%C4%B1%20Restoran&query_place_id=ChIJfzZctkhZMEARFVRsEHYx714"
"","ChIJ0zzCZ2P1MEARp5AwJn0oFE4","Köz Dönər Bəhruz","restaurant","4.4","15","","Restaurant","centre","31 Heydər Eyvazov, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=K%C3%B6z%20D%C3%B6n%C9%99r%20B%C9%99hruz&query_place_id=ChIJ0zzCZ2P1MEARp5AwJn0oFE4"
"","ChIJx0Cnq7Z9MEARbaNvRYiF_ko","Old Tbilisi Restaurant","restaurant","4.3","15","","Georgian restaurant","centre","9 Tarlan Aliyarbeyov St, Baku 1005, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Old%20Tbilisi%20Restaurant&query_place_id=ChIJx0Cnq7Z9MEARbaNvRYiF_ko"
"","ChIJ0S53wTN9MEARqAPPQ6Qcgk4","Level Karaoke Rooms","restaurant","4.2","15","","Restaurant","centre","146 Salatın Əsgərova, Baku 1010, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Level%20Karaoke%20Rooms&query_place_id=ChIJ0S53wTN9MEARqAPPQ6Qcgk4"
"","ChIJbYJgk2VfMEARno1Sx2zOcDo","Qala Park Restoran","restaurant","3.8","15","","Restaurant","Mardakan, Azerbaijan","F5P7+R87, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Qala%20Park%20Restoran&query_place_id=ChIJbYJgk2VfMEARno1Sx2zOcDo"
"","ChIJtx4COhzzMEARfBZjeqjsb2k","L’azure Restaurant","restaurant","3.6","15","","Restaurant","centre","CaspiMayr, Sea Breeze Resort, Nardaran, Azerbaijan","https://www.google.com/maps/search/?api=1&query=L%E2%80%99azure%20Restaurant&query_place_id=ChIJtx4COhzzMEARfBZjeqjsb2k"
"","ChIJHbcFBULxMEARPwCYKdjgkBM","Hill Amburan","restaurant","2.3","15","","Restaurant","centre","Mardakan-Buzovna-Bilgah soshessi, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Hill%20Amburan&query_place_id=ChIJHbcFBULxMEARPwCYKdjgkBM"
"","ChIJFcmrbpV9MEARzITLImcBCf4","Josbeer","restaurant","5","14","","Restaurant","centre","93 Ataturk avenue, Baku 1106, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Josbeer&query_place_id=ChIJFcmrbpV9MEARzITLImcBCf4"
"","ChIJSx-xVgBfMEAR05oXRK-RpwQ","Cuppa Coffee","cafe_coffee","4.9","14","","Coffee shop","centre","G522+9J4, Haji Zeynalabdin Tagiyev, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Cuppa%20Coffee&query_place_id=ChIJSx-xVgBfMEAR05oXRK-RpwQ"
"","ChIJVfkaGn6HMEARRh5dV-QcaDU","Ortaköy Restaurant Baku","cafe_coffee","4.7","14","","Turkish restaurant","centre","22A Asif Maharramov, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Ortak%C3%B6y%20Restaurant%20Baku&query_place_id=ChIJVfkaGn6HMEARRh5dV-QcaDU"
"","ChIJx69saGeHMEARPI5Q3f5uEYA","Padishah Dessert Nakhchivani","dessert_bakery","4.6","14","","Cake shop","centre","Ajami Nakhchivani, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Padishah%20Dessert%20Nakhchivani&query_place_id=ChIJx69saGeHMEARPI5Q3f5uEYA"
"","ChIJ2wJWEuhjMEARiwocOYOuE7E","IMBIR TEA HOUSE BAKIXANOV","tea_house","4.6","14","","Tea house","centre","Bakikhanov Residence ; Hüseyin Ərəblinski, 18 küç, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=IMBIR%20TEA%20HOUSE%20BAKIXANOV&query_place_id=ChIJ2wJWEuhjMEARiwocOYOuE7E"
"","ChIJP5VR31ReMEAR1_hfLhbECiA","Bağ Evi Restaurant","restaurant","4.6","14","","Restaurant","centre","F4JF+746, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Ba%C4%9F%20Evi%20Restaurant&query_place_id=ChIJP5VR31ReMEAR1_hfLhbECiA"
"","ChIJYXjuKt19MEARYvF4W8x0SUM","Eyvan Steak House","restaurant","4.4","14","","Restaurant","centre","100 Bəşir Səfəroğlu, Bakı 1009, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Eyvan%20Steak%20House&query_place_id=ChIJYXjuKt19MEARYvF4W8x0SUM"
"","ChIJWbH5cJp9MEARCafHuMBnVdg","Legend karaoke & lounge","lounge_hookah","4.3","14","","Karaoke bar","centre","11t Bəsti Bağırova, Bakı, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Legend%20karaoke%20%26%20lounge&query_place_id=ChIJWbH5cJp9MEARCafHuMBnVdg"
"","ChIJBUiWqKrxMEAR9X6TtaN3xwA","Günaydın | Bilgəh","restaurant","4.1","14","","Restaurant","centre","Əvvəlki ""dikiy"" plaj Bilgəh, Bakı 1094, Azerbaijan","https://www.google.com/maps/search/?api=1&query=G%C3%BCnayd%C4%B1n%20%7C%20Bilg%C9%99h&query_place_id=ChIJBUiWqKrxMEAR9X6TtaN3xwA"
"","ChIJL10ofwCRMEARA2y6RjEbnQc","Daglilar BaliqEvi","restaurant","4","14","","Family restaurant","Novxanı, Azerbaijan","HQ2J+6FV, Binagadi-Novkhany Hwy, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Daglilar%20BaliqEvi&query_place_id=ChIJL10ofwCRMEARA2y6RjEbnQc"
"","ChIJeXgDQF3zMEARCOgHxKFT4Oc","Divas Karaoke","bar_pub","4.9","13","","Karaoke bar","centre","Sea Breeze Resort, Nardaran, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Divas%20Karaoke&query_place_id=ChIJeXgDQF3zMEARCOgHxKFT4Oc"
"","ChIJLShJDd6JOkARvQ1bnpOb1PY","Kohne klub-Kristal sadliq sarayi","restaurant","4.6","13","","Family restaurant","centre","6HFG+5QM, Qəsəbə, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Kohne%20klub-Kristal%20sadliq%20sarayi&query_place_id=ChIJLShJDd6JOkARvQ1bnpOb1PY"
"","ChIJ52tKvwJfMEARPb8uYDJBZhw","Evdad cafe","cafe_coffee","4.6","13","","Coffee shop","centre|Mardakan, Azerbaijan","F4PM+R9V, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Evdad%20cafe&query_place_id=ChIJ52tKvwJfMEARPb8uYDJBZhw"
"","ChIJnSb_06F9MEARIEsjTGZs1EQ","Qəbələ Xanlar Buzovna","restaurant","4.6","13","","Restaurant","centre","Baku city, Fizuli Rustamov str, road, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Q%C9%99b%C9%99l%C9%99%20Xanlar%20Buzovna&query_place_id=ChIJnSb_06F9MEARIEsjTGZs1EQ"
"","ChIJzU4lmRhjMEARI853noAvWZk","Faxralı xəngəlxana","restaurant","4.6","13","","Restaurant","centre","CXH5+C98, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Faxral%C4%B1%20x%C9%99ng%C9%99lxana&query_place_id=ChIJzU4lmRhjMEARI853noAvWZk"
"","ChIJJ4q5JgCLMEARpheua0aa-8E","Za-brata","bar_pub","4.2","13","","Bar","centre","FWMP+8HW, Zabrat, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Za-brata&query_place_id=ChIJJ4q5JgCLMEARpheua0aa-8E"
"","ChIJe1i8cNGJMEARF22flcmddN4","Delux Karaoke &Cinema&Lounge","lounge_hookah","5","12","","Lounge bar","centre","CRHX+VVM, Mikayil Aliyev, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Delux%20Karaoke%20%26Cinema%26Lounge&query_place_id=ChIJe1i8cNGJMEARF22flcmddN4"
"","ChIJ3xezy7x9MEARNxqO23R1lgw","1955 cafe by Samadkhan Azimov","restaurant","4.8","12","","Restaurant","centre","460B Abbas Mirza Sharifzadeh St, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=1955%20cafe%20by%20Samadkhan%20Azimov&query_place_id=ChIJ3xezy7x9MEARNxqO23R1lgw"
"","ChIJa9EhgV3nOkAR4iQbJFidy6c","Dana pub","bar_pub","4.7","12","","Cafe","centre","Bakı Şəhəri Qaradağ rayonu Ələt qəsəbəsi Salyan yolu 71-ci km, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Dana%20pub&query_place_id=ChIJa9EhgV3nOkAR4iQbJFidy6c"
"","ChIJM8m8BQDxMEAR_k6Vj7qwtLU","Alma Lounge &Tea","lounge_hookah","4.7","12","","Family restaurant","centre","H2PP+HQ3, Bilgah, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Alma%20Lounge%20%26Tea&query_place_id=ChIJM8m8BQDxMEAR_k6Vj7qwtLU"
"","ChIJIU3MYsh9MEARriPGf0dLHhw","Ayvenqo","restaurant","4.7","12","","Restaurant","centre","9 Bunyad Sardarov, Baku 1001, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Ayvenqo&query_place_id=ChIJIU3MYsh9MEARriPGf0dLHhw"
"","ChIJR6ihPIqHMEARFghxkTiRJzE","Cafe de Costa Rica","cafe_coffee","4.6","12","","Coffee shop","centre","108 Mammad Araz, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Cafe%20de%20Costa%20Rica&query_place_id=ChIJR6ihPIqHMEARFghxkTiRJzE"
"","ChIJyVLf7YpfMEARsMbmVVV8qzk","Tuqay Bağları","restaurant","4.3","12","","Restaurant","centre","Azerbaijan","https://www.google.com/maps/search/?api=1&query=Tuqay%20Ba%C4%9Flar%C4%B1&query_place_id=ChIJyVLf7YpfMEARsMbmVVV8qzk"
"","ChIJ5cn_G4VZMEAR8xkuptd2ufc","Mardakan Garden Restaurant","restaurant","4.3","12","","Restaurant","centre","Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Mardakan%20Garden%20Restaurant&query_place_id=ChIJ5cn_G4VZMEAR8xkuptd2ufc"
"","ChIJ8WyA_9HzMEARRNJvJIF-WXA","RESTORE Beach","","4.3","12","","Beach club","centre","Sea Breeze, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=RESTORE%20Beach&query_place_id=ChIJ8WyA_9HzMEARRNJvJIF-WXA"
"","ChIJscs3VaaIOkARxWqxF8pvKgk","Dördqardaş Şadliq Sarayi","restaurant","4","12","","Restaurant","centre","6HHH+6H7, Ümid qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=D%C3%B6rdqarda%C5%9F%20%C5%9Eadliq%20Sarayi&query_place_id=ChIJscs3VaaIOkARxWqxF8pvKgk"
"","ChIJxYv3Dq-IOkARXHDEnkBrDq8","Shes - Besh","cafe_coffee","4","12","","Cafe","centre","6HFH+C5W, Sahil, Ümid qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Shes%20-%20Besh&query_place_id=ChIJxYv3Dq-IOkARXHDEnkBrDq8"
"","ChIJ_bZqjMReMEARCKoygqnTE-A","Ləzzət Un Məmulatları","cafe_coffee","4","12","","Cafe","centre","F5P8+R3V, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=L%C9%99zz%C9%99t%20Un%20M%C9%99mulatlar%C4%B1&query_place_id=ChIJ_bZqjMReMEARCKoygqnTE-A"
"","ChIJcxAhuR2JMEAR7E-ZCAd13oU","Hot Stone Steakhouse & Show Hall","restaurant","3.9","12","","Restaurant","centre","Cəfər Cabbarlı 40, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Hot%20Stone%20Steakhouse%20%26%20Show%20Hall&query_place_id=ChIJcxAhuR2JMEAR7E-ZCAd13oU"
"","ChIJOzLlRACHMEARs5SuJY8bM4s","Extra Lounge Tea House & Coffee","lounge_hookah","5","11","","Coffee shop","centre","89 Hasan bey Zardabi St, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Extra%20Lounge%20Tea%20House%20%26%20Coffee&query_place_id=ChIJOzLlRACHMEARs5SuJY8bM4s"
"","ChIJ-WhINABjMEARDMa7UaPDGdo","Black Samurai Sushi","restaurant","4.8","11","","Asian restaurant","centre","b11 Nəcəf Nərimanov, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Black%20Samurai%20Sushi&query_place_id=ChIJ-WhINABjMEARDMa7UaPDGdo"
"","ChIJjbF4UzyJOkARir2FMC1CE00","GARDEN Restoran Sahil Qəsəbəsi","restaurant","4.7","11","","Family restaurant","centre","6HGM+WGM, qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=GARDEN%20Restoran%20Sahil%20Q%C9%99s%C9%99b%C9%99si&query_place_id=ChIJjbF4UzyJOkARir2FMC1CE00"
"","ChIJZx4f_IOJOkARceZrae-DJSU","Terminal restoranı","restaurant","4.5","11","","Restaurant","centre","5GV4+M5P, Ümid qəsəbəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Terminal%20restoran%C4%B1&query_place_id=ChIJZx4f_IOJOkARceZrae-DJSU"
"","ChIJe7bvyvGJOkARmGFufQXOd38","Firdevs Dönər Evi","quick_bites","4.5","11","","Fast food restaurant","centre","120 Məhərrəm Seyidov, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Firdevs%20D%C3%B6n%C9%99r%20Evi&query_place_id=ChIJe7bvyvGJOkARmGFufQXOd38"
"","ChIJjexJ-xOLMEARm2l708oVRUo","NUR","restaurant","4.5","11","","Restaurant","centre","FWMP+877, Unnamed Road, Zabrat, Azerbaijan","https://www.google.com/maps/search/?api=1&query=NUR&query_place_id=ChIJjexJ-xOLMEARm2l708oVRUo"
"","ChIJiUYoyO3xMEARmp5OjQ6aWT4","Terraza Baku","restaurant","3.9","11","","Restaurant","centre","Galaba, Street 94 Jumeirah Bilgah Beach Hotel, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Terraza%20Baku&query_place_id=ChIJiUYoyO3xMEARmp5OjQ6aWT4"
"","ChIJpWN5erGIOkARlRKRoeLxEKM","Otel Cənub","restaurant","3.5","11","","Family restaurant","centre","18 Bəxtiyar Əliyev küçəsi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Otel%20C%C9%99nub&query_place_id=ChIJpWN5erGIOkARlRKRoeLxEKM"
"","ChIJJ1-Io9OHMEAR37sOwdUb9AE","Qutab","restaurant","5","10","","Family restaurant","centre","98 Yahya Huseynov St, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Qutab&query_place_id=ChIJJ1-Io9OHMEAR37sOwdUb9AE"
"","ChIJRUca-xd9MEARM2NiDd0M-zo","Nur Lounge","lounge_hookah","5","10","","Restaurant","centre","Azərbaycan, 1A Mehdi Hüseyn Küçəsi, Baku 1006, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Nur%20Lounge&query_place_id=ChIJRUca-xd9MEARM2NiDd0M-zo"
"","ChIJ4zs6M5X1MEARIqfxKIdWsIk","Coffee Nice","cafe_coffee","5","10","","Coffee shop","centre","Əliyev parkının yanında, BAKI 1039, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Coffee%20Nice&query_place_id=ChIJ4zs6M5X1MEARIqfxKIdWsIk"
"","ChIJmxy9jn9ZMEARBAW3eGpcnzY","XEZRI BALIQ EVI","restaurant","4.8","10","","Restaurant","centre","G54Q+W46, Mardakan, Azerbaijan","https://www.google.com/maps/search/?api=1&query=XEZRI%20BALIQ%20EVI&query_place_id=ChIJmxy9jn9ZMEARBAW3eGpcnzY"
"","ChIJGYGjv3F_MEARAKQzZRTq7AM","Aleks pastry & bakery","dessert_bakery","4.6","10","","Bakery","centre","8RM2+GHP, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Aleks%20pastry%20%26%20bakery&query_place_id=ChIJGYGjv3F_MEARAKQzZRTq7AM"
"","ChIJu4gDPiNfMEARqKclYh6XQXk","Very Well Restaurant","restaurant","4.6","10","","Azerbaijani restaurant","centre","43a Qədəmgah, Bakı 1090, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Very%20Well%20Restaurant&query_place_id=ChIJu4gDPiNfMEARqKclYh6XQXk"
"","ChIJdcypkqVfMEAR9qxd0GoJ-9U","GOLD PUB","bar_pub","4.6","10","","Pub","centre","Xəzər R. Binə atçılıq, Baku 1045, Azerbaijan","https://www.google.com/maps/search/?api=1&query=GOLD%20PUB&query_place_id=ChIJdcypkqVfMEAR9qxd0GoJ-9U"
"","ChIJa94aNAB9MEAR47rnvyJsBbU","Kababçı Adanalı(Adanalı kababçı)","restaurant","4.4","10","","Turkish restaurant","centre","96 Alibey Huseynzadeh, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Kabab%C3%A7%C4%B1%20Adanal%C4%B1(Adanal%C4%B1%20kabab%C3%A7%C4%B1)&query_place_id=ChIJa94aNAB9MEAR47rnvyJsBbU"
"","ChIJS_KanRCHOkARJwvx_cBgWGo","Qaradagh Lahmacun","restaurant","4","10","","Turkish restaurant","centre","Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Qaradagh%20Lahmacun&query_place_id=ChIJS_KanRCHOkARJwvx_cBgWGo"
"","ChIJDdtpNnl9MEARlNTWPy2pMfk","BumBumBar","restaurant","3.3","10","","Restaurant","centre","plyajı (Lemantanov küçəsi, girişi, Azerbaijan","https://www.google.com/maps/search/?api=1&query=BumBumBar&query_place_id=ChIJDdtpNnl9MEARlNTWPy2pMfk"
"","ChIJ4ev8HshfMEARXlVVnC5GJuU","Fras Lounge","lounge_hookah","2.6","10","","Restaurant","centre","F5PF+9HC, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Fras%20Lounge&query_place_id=ChIJ4ev8HshfMEARXlVVnC5GJuU"
"","ChIJKVXPiOB9MEARHY1KnhW0CH0","KaffyLaffy","restaurant","5","9","","Azerbaijani restaurant","centre","4 Sahib Zeynalov Street, Bakı 1000, Azerbaijan","https://www.google.com/maps/search/?api=1&query=KaffyLaffy&query_place_id=ChIJKVXPiOB9MEARHY1KnhW0CH0"
"","ChIJs7KLD831MEARbPsgyRV71ps","Lülə kabab Kəbabxana","quick_bites","5","9","","Kebab shop","centre","GXGR+V93, Azerbaijan","https://www.google.com/maps/search/?api=1&query=L%C3%BCl%C9%99%20kabab%20K%C9%99babxana&query_place_id=ChIJs7KLD831MEARbPsgyRV71ps"
"","ChIJsy_iLQD1MEARlkBQnZoqdZc","Emin Ustanın Kababxanası","restaurant","5","9","","Family restaurant","centre","OBA market Parkın yaxınlığı, Azərbaycan, Bakı ş, Sabunçu r., M. Şəfai 18, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Emin%20Ustan%C4%B1n%20Kababxanas%C4%B1&query_place_id=ChIJsy_iLQD1MEARlkBQnZoqdZc"
"","ChIJbWDEawCLMEARb_-gvEQbkKc","KÖZ BURGER","restaurant","5","9","","Family restaurant","centre","GW3W+X5Q, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=K%C3%96Z%20BURGER&query_place_id=ChIJbWDEawCLMEARb_-gvEQbkKc"
"","ChIJrXqVIyhlMEARdEI73_hK8jU","Pivka Karaoke club","bar_pub","5","9","","Pub","centre","9X6C+2FP, Ingilab Ismayilov, Baku, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Pivka%20Karaoke%20club&query_place_id=ChIJrXqVIyhlMEARdEI73_hK8jU"
"","ChIJXxXCJ0pfMEARRID79wxvnj8","Siena Restaurant","restaurant","5","9","","Restaurant","centre","G434+J52, Mardakan, Baku 1044, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Siena%20Restaurant&query_place_id=ChIJXxXCJ0pfMEARRID79wxvnj8"
"","ChIJ_U0pZLL1MEAR2BcoQ_a16LA","Buzovna Restaurant","restaurant","5","9","","Restaurant","centre","küçəsi, Buzovna Maştağa yolu F.Rustemov, Baku 1044, Azerbaijan","https://www.google.com/maps/search/?api=1&query=Buzovna%20Restaurant&query_place_id=ChIJ_U0pZLL1MEAR2BcoQ_a16LA"
